"sales_order_id";"order_date";"ship_date";"due_date";"customer_id";"tax_amount";"freight"
"44141";"2023-02-07";"2023-02-14";"2023-02-19";"13572";"286.2616";"89.4568"
"44142";"2023-02-07";"2023-02-14";"2023-02-19";"22058";"286.2616";"89.4568"
"44143";"2023-02-07";"2023-02-14";"2023-02-19";"28145";"286.2616";"89.4568"
"44144";"2023-02-07";"2023-02-14";"2023-02-19";"17071";"286.2616";"89.4568"
"44145";"2023-02-07";"2023-02-14";"2023-02-19";"17309";"286.2616";"89.4568"
"44146";"2023-02-07";"2023-02-14";"2023-02-19";"17310";"286.2616";"89.4568"
"44147";"2023-02-07";"2023-02-14";"2023-02-19";"17320";"286.2616";"89.4568"
"44148";"2023-02-08";"2023-02-15";"2023-02-20";"28172";"286.2616";"89.4568"
"44149";"2023-02-08";"2023-02-15";"2023-02-20";"17242";"286.2616";"89.4568"
"44150";"2023-02-08";"2023-02-15";"2023-02-20";"17315";"286.2616";"89.4568"
"44151";"2023-02-08";"2023-02-15";"2023-02-20";"25558";"55.9279";"17.4775"
"44152";"2023-02-09";"2023-02-16";"2023-02-21";"11334";"271.9992";"84.9998"
"44153";"2023-02-09";"2023-02-16";"2023-02-21";"28168";"286.2616";"89.4568"
"44154";"2023-02-09";"2023-02-16";"2023-02-21";"28181";"286.2616";"89.4568"
"44155";"2023-02-09";"2023-02-16";"2023-02-21";"28131";"286.2616";"89.4568"
"44156";"2023-02-09";"2023-02-16";"2023-02-21";"25887";"271.9992";"84.9998"
"44157";"2023-02-09";"2023-02-16";"2023-02-21";"17055";"286.2616";"89.4568"
"44158";"2023-02-10";"2023-02-17";"2023-02-22";"13567";"286.2616";"89.4568"
"44159";"2023-02-10";"2023-02-17";"2023-02-22";"28182";"286.2616";"89.4568"
"44160";"2023-02-10";"2023-02-17";"2023-02-22";"28186";"286.2616";"89.4568"
"44161";"2023-02-11";"2023-02-18";"2023-02-23";"13772";"286.2616";"89.4568"
"44162";"2023-02-11";"2023-02-18";"2023-02-23";"28185";"286.2616";"89.4568"
"44163";"2023-02-11";"2023-02-18";"2023-02-23";"28193";"286.2616";"89.4568"
"44164";"2023-02-11";"2023-02-18";"2023-02-23";"28088";"286.2616";"89.4568"
"44165";"2023-02-11";"2023-02-18";"2023-02-23";"17065";"286.2616";"89.4568"
"44166";"2023-02-11";"2023-02-18";"2023-02-23";"14581";"55.9279";"17.4775"
"44167";"2023-02-11";"2023-02-18";"2023-02-23";"17308";"286.2616";"89.4568"
"44168";"2023-02-12";"2023-02-19";"2023-02-24";"12211";"286.2616";"89.4568"
"44169";"2023-02-12";"2023-02-19";"2023-02-24";"28179";"286.2616";"89.4568"
"44170";"2023-02-12";"2023-02-19";"2023-02-24";"28183";"286.2616";"89.4568"
"44171";"2023-02-12";"2023-02-19";"2023-02-24";"28112";"286.2616";"89.4568"
"44172";"2023-02-12";"2023-02-19";"2023-02-24";"14584";"55.9279";"17.4775"
"44173";"2023-02-13";"2023-02-20";"2023-02-25";"13784";"286.2616";"89.4568"
"44174";"2023-02-13";"2023-02-20";"2023-02-25";"17229";"286.2616";"89.4568"
"44175";"2023-02-13";"2023-02-20";"2023-02-25";"17246";"286.2616";"89.4568"
"44176";"2023-02-14";"2023-02-21";"2023-02-26";"12220";"286.2616";"89.4568"
"44177";"2023-02-14";"2023-02-21";"2023-02-26";"11337";"269.9992";"84.3748"
"44178";"2023-02-14";"2023-02-21";"2023-02-26";"28097";"286.2616";"89.4568"
"44179";"2023-02-14";"2023-02-21";"2023-02-26";"25888";"269.9992";"84.3748"
"44180";"2023-02-14";"2023-02-21";"2023-02-26";"11058";"271.9992";"84.9998"
"44181";"2023-02-14";"2023-02-21";"2023-02-26";"17294";"286.2616";"89.4568"
"44182";"2023-02-14";"2023-02-21";"2023-02-26";"17299";"286.2616";"89.4568"
"44183";"2023-02-15";"2023-02-22";"2023-02-27";"28158";"286.2616";"89.4568"
"44184";"2023-02-15";"2023-02-22";"2023-02-27";"17247";"286.2616";"89.4568"
"44185";"2023-02-15";"2023-02-22";"2023-02-27";"17280";"286.2616";"89.4568"
"44186";"2023-02-17";"2023-02-24";"2023-03-01";"25889";"271.9992";"84.9998"
"44187";"2023-02-17";"2023-02-24";"2023-03-01";"17069";"286.2616";"89.4568"
"44188";"2023-02-18";"2023-02-25";"2023-03-02";"20052";"55.9279";"17.4775"
"44189";"2023-02-18";"2023-02-25";"2023-03-02";"20054";"55.9279";"17.4775"
"44190";"2023-02-18";"2023-02-25";"2023-03-02";"11061";"269.9992";"84.3748"
"44191";"2023-02-18";"2023-02-25";"2023-03-02";"17248";"286.2616";"89.4568"
"44192";"2023-02-19";"2023-02-26";"2023-03-03";"13570";"286.2616";"89.4568"
"44193";"2023-02-19";"2023-02-26";"2023-03-03";"28164";"286.2616";"89.4568"
"44194";"2023-02-19";"2023-02-26";"2023-03-03";"17064";"286.2616";"89.4568"
"44195";"2023-02-19";"2023-02-26";"2023-03-03";"17249";"286.2616";"89.4568"
"44196";"2023-02-19";"2023-02-26";"2023-03-03";"17295";"286.2616";"89.4568"
"44197";"2023-02-20";"2023-02-27";"2023-03-04";"28096";"286.2616";"89.4568"
"44198";"2023-02-20";"2023-02-27";"2023-03-04";"28150";"286.2616";"89.4568"
"44199";"2023-02-20";"2023-02-27";"2023-03-04";"17259";"286.2616";"89.4568"
"44200";"2023-02-20";"2023-02-27";"2023-03-04";"17312";"286.2616";"89.4568"
"44201";"2023-02-21";"2023-02-28";"2023-03-05";"12254";"286.2616";"89.4568"
"44202";"2023-02-21";"2023-02-28";"2023-03-05";"28159";"286.2616";"89.4568"
"44203";"2023-02-21";"2023-02-28";"2023-03-05";"28149";"286.2616";"89.4568"
"44204";"2023-02-21";"2023-02-28";"2023-03-05";"14580";"55.9279";"17.4775"
"44205";"2023-02-21";"2023-02-28";"2023-03-05";"17285";"286.2616";"89.4568"
"44206";"2023-02-22";"2023-03-01";"2023-03-06";"11250";"271.9992";"84.9998"
"44207";"2023-02-22";"2023-03-01";"2023-03-06";"28162";"286.2616";"89.4568"
"44208";"2023-02-22";"2023-03-01";"2023-03-06";"25879";"271.9992";"84.9998"
"44209";"2023-02-22";"2023-03-01";"2023-03-06";"17257";"286.2616";"89.4568"
"44210";"2023-02-23";"2023-03-02";"2023-03-07";"13783";"286.2616";"89.4568"
"44211";"2023-02-23";"2023-03-02";"2023-03-07";"28154";"286.2616";"89.4568"
"44212";"2023-02-23";"2023-03-02";"2023-03-07";"28170";"286.2616";"89.4568"
"44213";"2023-02-23";"2023-03-02";"2023-03-07";"17351";"286.2616";"89.4568"
"44214";"2023-02-23";"2023-03-02";"2023-03-07";"17332";"286.2616";"89.4568"
"44215";"2023-02-24";"2023-03-03";"2023-03-08";"28180";"286.2616";"89.4568"
"44216";"2023-02-24";"2023-03-03";"2023-03-08";"13560";"286.2616";"89.4568"
"44217";"2023-02-24";"2023-03-03";"2023-03-08";"28148";"286.2616";"89.4568"
"44218";"2023-02-24";"2023-03-03";"2023-03-08";"22109";"286.2616";"89.4568"
"44219";"2023-02-24";"2023-03-03";"2023-03-08";"14590";"55.9279";"17.4775"
"44220";"2023-02-24";"2023-03-03";"2023-03-08";"11060";"271.9992";"84.9998"
"44221";"2023-02-24";"2023-03-03";"2023-03-08";"17255";"286.2616";"89.4568"
"44222";"2023-02-24";"2023-03-03";"2023-03-08";"17258";"286.2616";"89.4568"
"44223";"2023-02-25";"2023-03-04";"2023-03-09";"13847";"286.2616";"89.4568"
"44224";"2023-02-25";"2023-03-04";"2023-03-09";"28166";"286.2616";"89.4568"
"44225";"2023-02-26";"2023-03-05";"2023-03-10";"20060";"55.9279";"17.4775"
"44226";"2023-02-26";"2023-03-05";"2023-03-10";"12255";"286.2616";"89.4568"
"44227";"2023-02-26";"2023-03-05";"2023-03-10";"28401";"269.9992";"84.3748"
"44228";"2023-02-26";"2023-03-05";"2023-03-10";"11333";"271.9992";"84.9998"
"44229";"2023-02-26";"2023-03-05";"2023-03-10";"25886";"271.9992";"84.9998"
"44230";"2023-02-26";"2023-03-05";"2023-03-10";"17241";"286.2616";"89.4568"
"44231";"2023-02-26";"2023-03-05";"2023-03-10";"17973";"55.9279";"17.4775"
"44232";"2023-02-26";"2023-03-05";"2023-03-10";"17334";"286.2616";"89.4568"
"44233";"2023-02-27";"2023-03-06";"2023-03-11";"13841";"286.2616";"89.4568"
"44234";"2023-02-27";"2023-03-06";"2023-03-11";"28184";"286.2616";"89.4568"
"44235";"2023-02-27";"2023-03-06";"2023-03-11";"22117";"286.2616";"89.4568"
"44236";"2023-02-27";"2023-03-06";"2023-03-11";"28191";"286.2616";"89.4568"
"44237";"2023-02-27";"2023-03-06";"2023-03-11";"17056";"286.2616";"89.4568"
"44238";"2023-02-27";"2023-03-06";"2023-03-11";"17079";"286.2616";"89.4568"
"44239";"2023-02-28";"2023-03-07";"2023-03-12";"12217";"286.2616";"89.4568"
"44240";"2023-02-28";"2023-03-07";"2023-03-12";"13580";"286.2616";"89.4568"
"44241";"2023-02-28";"2023-03-07";"2023-03-12";"28155";"286.2616";"89.4568"
"44242";"2023-02-28";"2023-03-07";"2023-03-12";"28163";"286.2616";"89.4568"
"44243";"2023-02-28";"2023-03-07";"2023-03-12";"17278";"286.2616";"89.4568"
"44244";"2023-02-28";"2023-03-07";"2023-03-12";"17329";"286.2616";"89.4568"
"44245";"2023-02-28";"2023-03-07";"2023-03-12";"25556";"55.9279";"17.4775"
"44246";"2023-03-01";"2023-03-08";"2023-03-13";"12219";"286.2616";"89.4568"
"44247";"2023-03-01";"2023-03-08";"2023-03-13";"17233";"286.2616";"89.4568"
"44248";"2023-03-01";"2023-03-08";"2023-03-13";"17240";"286.2616";"89.4568"
"44249";"2023-03-02";"2023-03-09";"2023-03-14";"13845";"286.2616";"89.4568"
"44250";"2023-03-02";"2023-03-09";"2023-03-14";"28167";"286.2616";"89.4568"
"44251";"2023-03-02";"2023-03-09";"2023-03-14";"28190";"286.2616";"89.4568"
"44252";"2023-03-03";"2023-03-10";"2023-03-15";"13777";"286.2616";"89.4568"
"44253";"2023-03-03";"2023-03-10";"2023-03-15";"28099";"286.2616";"89.4568"
"44254";"2023-03-03";"2023-03-10";"2023-03-15";"28142";"286.2616";"89.4568"
"44255";"2023-03-03";"2023-03-10";"2023-03-15";"14585";"55.9279";"17.4775"
"44256";"2023-03-03";"2023-03-10";"2023-03-15";"17232";"286.2616";"89.4568"
"44257";"2023-03-04";"2023-03-11";"2023-03-16";"12212";"286.2616";"89.4568"
"44258";"2023-03-04";"2023-03-11";"2023-03-16";"13579";"286.2616";"89.4568"
"44259";"2023-03-04";"2023-03-11";"2023-03-16";"28171";"286.2616";"89.4568"
"44260";"2023-03-04";"2023-03-11";"2023-03-16";"28194";"286.2616";"89.4568"
"44261";"2023-03-04";"2023-03-11";"2023-03-16";"22112";"286.2616";"89.4568"
"44262";"2023-03-04";"2023-03-11";"2023-03-16";"20149";"55.9279";"17.4775"
"44263";"2023-03-04";"2023-03-11";"2023-03-16";"17279";"286.2616";"89.4568"
"44264";"2023-03-04";"2023-03-11";"2023-03-16";"17286";"286.2616";"89.4568"
"44265";"2023-03-04";"2023-03-11";"2023-03-16";"25557";"55.9279";"17.4775"
"44266";"2023-03-04";"2023-03-11";"2023-03-16";"25559";"55.9279";"17.4775"
"44267";"2023-03-05";"2023-03-12";"2023-03-17";"19339";"55.9279";"17.4775"
"44268";"2023-03-05";"2023-03-12";"2023-03-17";"13820";"286.2616";"89.4568"
"44269";"2023-03-06";"2023-03-13";"2023-03-18";"14589";"55.9279";"17.4775"
"44270";"2023-03-07";"2023-03-14";"2023-03-19";"13794";"286.2616";"89.4568"
"44271";"2023-03-07";"2023-03-14";"2023-03-19";"13846";"286.2616";"89.4568"
"44272";"2023-03-07";"2023-03-14";"2023-03-19";"12256";"286.2616";"89.4568"
"44273";"2023-03-07";"2023-03-14";"2023-03-19";"28147";"286.2616";"89.4568"
"44274";"2023-03-07";"2023-03-14";"2023-03-19";"28152";"286.2616";"89.4568"
"44275";"2023-03-07";"2023-03-14";"2023-03-19";"17256";"286.2616";"89.4568"
"44276";"2023-03-07";"2023-03-14";"2023-03-19";"17277";"286.2616";"89.4568"
"44277";"2023-03-07";"2023-03-14";"2023-03-19";"17288";"286.2616";"89.4568"
"44278";"2023-03-07";"2023-03-14";"2023-03-19";"17293";"286.2616";"89.4568"
"44279";"2023-03-07";"2023-03-14";"2023-03-19";"17326";"286.2616";"89.4568"
"44320";"2023-03-08";"2023-03-15";"2023-03-20";"14429";"286.2616";"89.4568"
"44321";"2023-03-08";"2023-03-15";"2023-03-20";"28222";"286.2616";"89.4568"
"44322";"2023-03-08";"2023-03-15";"2023-03-20";"17975";"55.9279";"17.4775"
"44323";"2023-03-08";"2023-03-15";"2023-03-20";"11072";"271.9992";"84.9998"
"44324";"2023-03-09";"2023-03-16";"2023-03-21";"12267";"286.2616";"89.4568"
"44325";"2023-03-09";"2023-03-16";"2023-03-21";"11095";"269.9992";"84.3748"
"44326";"2023-03-09";"2023-03-16";"2023-03-21";"17728";"286.2616";"89.4568"
"44327";"2023-03-10";"2023-03-17";"2023-03-22";"28598";"286.2616";"89.4568"
"44328";"2023-03-10";"2023-03-17";"2023-03-22";"17921";"286.2616";"89.4568"
"44329";"2023-03-10";"2023-03-17";"2023-03-22";"17904";"286.2616";"89.4568"
"44330";"2023-03-10";"2023-03-17";"2023-03-22";"28199";"286.2616";"89.4568"
"44331";"2023-03-11";"2023-03-18";"2023-03-23";"28257";"286.2616";"89.4568"
"44332";"2023-03-11";"2023-03-18";"2023-03-23";"17510";"286.2616";"89.4568"
"44333";"2023-03-12";"2023-03-19";"2023-03-24";"11343";"271.9992";"84.9998"
"44334";"2023-03-12";"2023-03-19";"2023-03-24";"28273";"286.2616";"89.4568"
"44335";"2023-03-12";"2023-03-19";"2023-03-24";"20165";"55.9279";"17.4775"
"44336";"2023-03-12";"2023-03-19";"2023-03-24";"25895";"271.9992";"84.9998"
"44337";"2023-03-12";"2023-03-19";"2023-03-24";"11097";"269.9992";"84.3748"
"44338";"2023-03-12";"2023-03-19";"2023-03-24";"18188";"286.2616";"89.4568"
"44339";"2023-03-12";"2023-03-19";"2023-03-24";"18189";"286.2616";"89.4568"
"44340";"2023-03-12";"2023-03-19";"2023-03-24";"17354";"286.2616";"89.4568"
"44341";"2023-03-13";"2023-03-20";"2023-03-25";"25905";"269.9992";"84.3748"
"44342";"2023-03-13";"2023-03-20";"2023-03-25";"14610";"55.9279";"17.4775"
"44343";"2023-03-13";"2023-03-20";"2023-03-25";"17920";"286.2616";"89.4568"
"44344";"2023-03-14";"2023-03-21";"2023-03-26";"14427";"286.2616";"89.4568"
"44345";"2023-03-14";"2023-03-21";"2023-03-26";"28200";"286.2616";"89.4568"
"44346";"2023-03-14";"2023-03-21";"2023-03-26";"14602";"55.9279";"17.4775"
"44347";"2023-03-14";"2023-03-21";"2023-03-26";"17911";"286.2616";"89.4568"
"44348";"2023-03-15";"2023-03-22";"2023-03-27";"14159";"286.2616";"89.4568"
"44349";"2023-03-15";"2023-03-22";"2023-03-27";"28243";"286.2616";"89.4568"
"44350";"2023-03-15";"2023-03-22";"2023-03-27";"28244";"286.2616";"89.4568"
"44351";"2023-03-15";"2023-03-22";"2023-03-27";"28271";"286.2616";"89.4568"
"44352";"2023-03-15";"2023-03-22";"2023-03-27";"28297";"286.2616";"89.4568"
"44353";"2023-03-15";"2023-03-22";"2023-03-27";"14591";"55.9279";"17.4775"
"44354";"2023-03-15";"2023-03-22";"2023-03-27";"14603";"55.9279";"17.4775"
"44355";"2023-03-15";"2023-03-22";"2023-03-27";"11093";"271.9992";"84.9998"
"44356";"2023-03-15";"2023-03-22";"2023-03-27";"11099";"271.9992";"84.9998"
"44357";"2023-03-15";"2023-03-22";"2023-03-27";"17511";"286.2616";"89.4568"
"44358";"2023-03-15";"2023-03-22";"2023-03-27";"17732";"286.2616";"89.4568"
"44359";"2023-03-16";"2023-03-23";"2023-03-28";"14525";"286.2616";"89.4568"
"44360";"2023-03-16";"2023-03-23";"2023-03-28";"14158";"286.2616";"89.4568"
"44361";"2023-03-16";"2023-03-23";"2023-03-28";"13686";"286.2616";"89.4568"
"44362";"2023-03-16";"2023-03-23";"2023-03-28";"28259";"286.2616";"89.4568"
"44363";"2023-03-16";"2023-03-23";"2023-03-28";"28285";"286.2616";"89.4568"
"44364";"2023-03-16";"2023-03-23";"2023-03-28";"11092";"269.9992";"84.3748"
"44365";"2023-03-16";"2023-03-23";"2023-03-28";"17912";"286.2616";"89.4568"
"44366";"2023-03-16";"2023-03-23";"2023-03-28";"17502";"286.2616";"89.4568"
"44367";"2023-03-16";"2023-03-23";"2023-03-28";"25562";"55.9279";"17.4775"
"44368";"2023-03-17";"2023-03-24";"2023-03-29";"14150";"286.2616";"89.4568"
"44369";"2023-03-17";"2023-03-24";"2023-03-29";"28250";"286.2616";"89.4568"
"44370";"2023-03-17";"2023-03-24";"2023-03-29";"18193";"286.2616";"89.4568"
"44371";"2023-03-17";"2023-03-24";"2023-03-29";"17514";"286.2616";"89.4568"
"44372";"2023-03-17";"2023-03-24";"2023-03-29";"17736";"286.2616";"89.4568"
"44373";"2023-03-18";"2023-03-25";"2023-03-30";"13767";"286.2616";"89.4568"
"44374";"2023-03-18";"2023-03-25";"2023-03-30";"14157";"286.2616";"89.4568"
"44375";"2023-03-18";"2023-03-25";"2023-03-30";"14183";"286.2616";"89.4568"
"44376";"2023-03-18";"2023-03-25";"2023-03-30";"29399";"269.9992";"84.3748"
"44377";"2023-03-18";"2023-03-25";"2023-03-30";"28234";"286.2616";"89.4568"
"44378";"2023-03-18";"2023-03-25";"2023-03-30";"25903";"269.9992";"84.3748"
"44379";"2023-03-18";"2023-03-25";"2023-03-30";"11080";"269.9992";"84.3748"
"44380";"2023-03-18";"2023-03-25";"2023-03-30";"17915";"286.2616";"89.4568"
"44381";"2023-03-19";"2023-03-26";"2023-03-31";"14191";"286.2616";"89.4568"
"44382";"2023-03-19";"2023-03-26";"2023-03-31";"11341";"271.9992";"84.9998"
"44383";"2023-03-19";"2023-03-26";"2023-03-31";"28268";"286.2616";"89.4568"
"44384";"2023-03-19";"2023-03-26";"2023-03-31";"28296";"286.2616";"89.4568"
"44385";"2023-03-19";"2023-03-26";"2023-03-31";"28298";"286.2616";"89.4568"
"44386";"2023-03-19";"2023-03-26";"2023-03-31";"28587";"286.2616";"89.4568"
"44387";"2023-03-19";"2023-03-26";"2023-03-31";"11096";"269.9992";"84.3748"
"44388";"2023-03-19";"2023-03-26";"2023-03-31";"17924";"286.2616";"89.4568"
"44389";"2023-03-19";"2023-03-26";"2023-03-31";"17925";"286.2616";"89.4568"
"44390";"2023-03-19";"2023-03-26";"2023-03-31";"17353";"286.2616";"89.4568"
"44391";"2023-03-19";"2023-03-26";"2023-03-31";"17730";"286.2616";"89.4568"
"44392";"2023-03-19";"2023-03-26";"2023-03-31";"17910";"286.2616";"89.4568"
"44393";"2023-03-20";"2023-03-27";"2023-04-01";"29398";"271.9992";"84.9998"
"44394";"2023-03-20";"2023-03-27";"2023-04-01";"28246";"286.2616";"89.4568"
"44395";"2023-03-20";"2023-03-27";"2023-04-01";"28339";"286.2616";"89.4568"
"44396";"2023-03-20";"2023-03-27";"2023-04-01";"25901";"271.9992";"84.9998"
"44397";"2023-03-20";"2023-03-27";"2023-04-01";"14596";"55.9279";"17.4775"
"44398";"2023-03-20";"2023-03-27";"2023-04-01";"17733";"286.2616";"89.4568"
"44399";"2023-03-21";"2023-03-28";"2023-04-02";"28240";"286.2616";"89.4568"
"44400";"2023-03-21";"2023-03-28";"2023-04-02";"28588";"286.2616";"89.4568"
"44401";"2023-03-21";"2023-03-28";"2023-04-02";"17515";"286.2616";"89.4568"
"44402";"2023-03-22";"2023-03-29";"2023-04-03";"13666";"286.2616";"89.4568"
"44403";"2023-03-22";"2023-03-29";"2023-04-03";"19844";"269.9992";"84.3748"
"44404";"2023-03-23";"2023-03-30";"2023-04-04";"28221";"286.2616";"89.4568"
"44405";"2023-03-23";"2023-03-30";"2023-04-04";"28224";"286.2616";"89.4568"
"44406";"2023-03-23";"2023-03-30";"2023-04-04";"28299";"286.2616";"89.4568"
"44407";"2023-03-23";"2023-03-30";"2023-04-04";"11077";"269.9992";"84.3748"
"44408";"2023-03-23";"2023-03-30";"2023-04-04";"11103";"269.9992";"84.3748"
"44409";"2023-03-23";"2023-03-30";"2023-04-04";"25563";"55.9279";"17.4775"
"44410";"2023-03-24";"2023-03-31";"2023-04-05";"28223";"286.2616";"89.4568"
"44411";"2023-03-24";"2023-03-31";"2023-04-05";"28584";"286.2616";"89.4568"
"44412";"2023-03-24";"2023-03-31";"2023-04-05";"11100";"269.9992";"84.3748"
"44413";"2023-03-25";"2023-04-01";"2023-04-06";"13606";"286.2616";"89.4568"
"44414";"2023-03-25";"2023-04-01";"2023-04-06";"28340";"286.2616";"89.4568"
"44415";"2023-03-25";"2023-04-01";"2023-04-06";"28355";"286.2616";"89.4568"
"44416";"2023-03-25";"2023-04-01";"2023-04-06";"11069";"271.9992";"84.9998"
"44417";"2023-03-25";"2023-04-01";"2023-04-06";"17917";"286.2616";"89.4568"
"44418";"2023-03-25";"2023-04-01";"2023-04-06";"17919";"286.2616";"89.4568"
"44419";"2023-03-25";"2023-04-01";"2023-04-06";"17352";"286.2616";"89.4568"
"44420";"2023-03-25";"2023-04-01";"2023-04-06";"17512";"286.2616";"89.4568"
"44421";"2023-03-26";"2023-04-02";"2023-04-07";"13607";"286.2616";"89.4568"
"44422";"2023-03-26";"2023-04-02";"2023-04-07";"19353";"55.9279";"17.4775"
"44423";"2023-03-26";"2023-04-02";"2023-04-07";"28586";"286.2616";"89.4568"
"44424";"2023-03-26";"2023-04-02";"2023-04-07";"17916";"286.2616";"89.4568"
"44425";"2023-03-26";"2023-04-02";"2023-04-07";"17504";"286.2616";"89.4568"
"44426";"2023-03-27";"2023-04-03";"2023-04-08";"13770";"286.2616";"89.4568"
"44427";"2023-03-27";"2023-04-03";"2023-04-08";"14146";"286.2616";"89.4568"
"44428";"2023-03-27";"2023-04-03";"2023-04-08";"28362";"286.2616";"89.4568"
"44429";"2023-03-27";"2023-04-03";"2023-04-08";"28583";"286.2616";"89.4568"
"44430";"2023-03-27";"2023-04-03";"2023-04-08";"17927";"286.2616";"89.4568"
"44431";"2023-03-27";"2023-04-03";"2023-04-08";"17725";"286.2616";"89.4568"
"44432";"2023-03-28";"2023-04-04";"2023-04-09";"14165";"286.2616";"89.4568"
"44433";"2023-03-28";"2023-04-04";"2023-04-09";"28270";"286.2616";"89.4568"
"44434";"2023-03-28";"2023-04-04";"2023-04-09";"28580";"286.2616";"89.4568"
"44435";"2023-03-29";"2023-04-05";"2023-04-10";"28573";"286.2616";"89.4568"
"44436";"2023-03-29";"2023-04-05";"2023-04-10";"26630";"55.9279";"17.4775"
"44437";"2023-03-29";"2023-04-05";"2023-04-10";"11076";"271.9992";"84.9998"
"44438";"2023-03-29";"2023-04-05";"2023-04-10";"17909";"286.2616";"89.4568"
"44439";"2023-03-30";"2023-04-06";"2023-04-11";"14195";"286.2616";"89.4568"
"44440";"2023-03-30";"2023-04-06";"2023-04-11";"12261";"286.2616";"89.4568"
"44441";"2023-03-30";"2023-04-06";"2023-04-11";"22118";"286.2616";"89.4568"
"44442";"2023-03-30";"2023-04-06";"2023-04-11";"14599";"55.9279";"17.4775"
"44443";"2023-03-30";"2023-04-06";"2023-04-11";"17370";"286.2616";"89.4568"
"44444";"2023-04-01";"2023-04-08";"2023-04-13";"13697";"286.2616";"89.4568"
"44445";"2023-04-02";"2023-04-09";"2023-04-14";"17478";"286.2616";"89.4568"
"44446";"2023-04-02";"2023-04-09";"2023-04-14";"17914";"286.2616";"89.4568"
"44447";"2023-04-03";"2023-04-10";"2023-04-15";"12265";"286.2616";"89.4568"
"44448";"2023-04-03";"2023-04-10";"2023-04-15";"28264";"286.2616";"89.4568"
"44449";"2023-04-03";"2023-04-10";"2023-04-15";"28293";"286.2616";"89.4568"
"44450";"2023-04-03";"2023-04-10";"2023-04-15";"28294";"286.2616";"89.4568"
"44451";"2023-04-03";"2023-04-10";"2023-04-15";"28295";"286.2616";"89.4568"
"44452";"2023-04-03";"2023-04-10";"2023-04-15";"20164";"55.9279";"17.4775"
"44453";"2023-04-03";"2023-04-10";"2023-04-15";"17923";"286.2616";"89.4568"
"44454";"2023-04-03";"2023-04-10";"2023-04-15";"17926";"286.2616";"89.4568"
"44455";"2023-04-03";"2023-04-10";"2023-04-15";"17513";"286.2616";"89.4568"
"44456";"2023-04-03";"2023-04-10";"2023-04-15";"25560";"55.9279";"17.4775"
"44457";"2023-04-04";"2023-04-11";"2023-04-16";"28196";"286.2616";"89.4568"
"44458";"2023-04-04";"2023-04-11";"2023-04-16";"28247";"286.2616";"89.4568"
"44459";"2023-04-04";"2023-04-11";"2023-04-16";"28288";"286.2616";"89.4568"
"44460";"2023-04-04";"2023-04-11";"2023-04-16";"20150";"55.9279";"17.4775"
"44461";"2023-04-04";"2023-04-11";"2023-04-16";"17918";"286.2616";"89.4568"
"44462";"2023-04-05";"2023-04-12";"2023-04-17";"14155";"286.2616";"89.4568"
"44463";"2023-04-05";"2023-04-12";"2023-04-17";"19340";"55.9279";"17.4775"
